entrevista,regiao,uf,municipio,uso_horario_pico,horas_alto_consumo,consumo_total_kwh_mes,valor_estimado_conta_reais,produtos_maior_consumo,categoria_maior_consumo,quantidade_equipamentos,tipo_imovel
57255,Nordeste,PI,Teresina,True,8.0,77.31,57.98,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,11,Casa
57256,Nordeste,PI,Teresina,False,11.2,121.66,91.24,Geladeira|Ventilador|TV,Refrigeração,14,Comercio
57257,Nordeste,PI,Teresina,True,11.3,74.17,55.63,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,14,Apartamento
57258,Nordeste,PI,Parnaíba,True,8.6,135.67,101.75,Geladeira|Micro-ondas|Ferro de Passar,Refrigeração,12,Apartamento
57259,Nordeste,PI,Teresina,True,11.4,102.12,76.59,Geladeira|Ventilador|Roteador Wi-Fi,Refrigeração,15,Casa
57260,Nordeste,PI,Teresina,False,4.4,193.5,145.12,Ventilador|Geladeira|TV,Climatização,13,Apartamento
57261,Nordeste,PI,Teresina,True,5.8,133.73,100.3,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,14,Apartamento
57262,Nordeste,PI,Teresina,True,5.8,98.53,73.9,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,11,Apartamento
57263,Nordeste,PI,Teresina,True,8.6,150.41,112.81,Computador Desktop|Geladeira|Ventilador,Tecnologia,16,Casa
57264,Nordeste,PI,Teresina,True,8.8,90.55,67.91,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Casa
57265,Nordeste,PI,Teresina,True,11.1,126.6,94.95,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,11,Casa
57266,Nordeste,PI,Teresina,True,1.6,103.38,77.54,Geladeira|Ventilador|TV,Refrigeração,12,Apartamento
57267,Nordeste,PI,Parnaíba,True,6.7,126.96,95.22,Geladeira|Ferro de Passar|TV,Refrigeração,14,Apartamento
57268,Nordeste,PI,Parnaíba,True,8.6,150.6,112.95,Geladeira|TV|Ferro de Passar,Refrigeração,22,Comercio
57269,Nordeste,PI,Picos,True,4.8,52.21,39.16,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,9,Comercio
57270,Nordeste,PI,Picos,False,10.9,82.68,62.01,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,17,Apartamento
57271,Nordeste,PI,Picos,False,3.7,91.5,68.62,Geladeira|Freezer|Lâmpada Fluorescente,Refrigeração,10,Apartamento
57272,Nordeste,PI,Picos,False,5.7,74.04,55.53,Geladeira|Ventilador|Roteador Wi-Fi,Refrigeração,9,Casa
57273,Nordeste,PI,Picos,True,10.1,99.98,74.98,Geladeira|Freezer|Lâmpada Incandescente,Refrigeração,11,Casa
57274,Nordeste,PI,Picos,True,1.1,131.9,98.93,Geladeira|Freezer|Ventilador,Refrigeração,16,Casa
57275,Nordeste,PI,Picos,False,5.5,137.43,103.07,Geladeira|Freezer|Ventilador,Refrigeração,17,Comercio
57276,Nordeste,PI,Picos,False,10.1,99.44,74.58,Geladeira|Freezer|Lâmpada Fluorescente,Refrigeração,14,Casa
57277,Nordeste,PI,Picos,True,0.3,121.25,90.94,Ventilador|Geladeira|Lâmpada Incandescente,Climatização,14,Apartamento
57278,Nordeste,PI,Picos,True,9.3,182.29,136.72,Ventilador|Geladeira|Freezer,Climatização,18,Comercio
57279,Nordeste,PI,Picos,False,10.6,113.91,85.43,Geladeira|Freezer|Lâmpada Fluorescente,Refrigeração,30,Casa
57280,Nordeste,PI,Picos,False,2.7,78.46,58.84,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,13,Apartamento
57281,Nordeste,PI,Picos,False,0.5,143.88,107.91,Geladeira|Freezer|Ventilador,Refrigeração,15,Apartamento
57282,Nordeste,PI,Picos,True,1.6,70.17,52.63,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Casa
57283,Nordeste,PI,Picos,False,5.7,65.17,48.88,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,7,Apartamento
57284,Nordeste,PI,Picos,True,3.3,139.74,104.8,Geladeira|Freezer|Ventilador,Refrigeração,17,Casa
57285,Nordeste,PI,Picos,True,11.0,91.76,68.82,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,11,Comercio
57286,Nordeste,PI,Picos,True,7.8,86.53,64.9,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,13,Casa
57287,Nordeste,PI,Picos,False,7.3,74.19,55.64,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,11,Casa
57288,Nordeste,PI,Picos,True,6.8,122.47,91.85,Ventilador|Geladeira|Lâmpada Incandescente,Climatização,16,Apartamento
57289,Nordeste,PI,Teresina,False,9.2,73.48,55.11,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,13,Apartamento
57290,Nordeste,PI,Teresina,False,4.5,437.2,327.9,Ventilador|Freezer|Bebedouro,Climatização,54,Comercio
57291,Nordeste,PI,Teresina,True,0.1,96.41,72.31,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,13,Apartamento
57292,Nordeste,PI,Teresina,False,2.4,83.02,62.26,Geladeira|Ventilador|Lâmpada Incandescente,Refrigeração,9,Comercio
57293,Nordeste,PI,Teresina,False,3.7,104.97,78.73,Geladeira|Ventilador|Ferro de Passar,Refrigeração,12,Apartamento
57294,Nordeste,PI,Teresina,False,7.7,104.28,78.21,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,17,Apartamento
57295,Nordeste,PI,Teresina,True,7.4,195.68,146.76,Ar-condicionado|Ar-condicionado Split|Ventilador,Climatização,22,Comercio
57296,Nordeste,PI,Teresina,False,2.3,121.62,91.22,Geladeira|Ventilador|TV,Refrigeração,13,Casa
57297,Nordeste,PI,Teresina,False,2.9,156.03,117.02,Ventilador|Geladeira|TV,Climatização,13,Casa
57298,Nordeste,PI,Teresina,True,5.1,72.23,54.17,Geladeira|TV|Ventilador,Refrigeração,9,Casa
57299,Nordeste,PI,Teresina,True,10.8,182.3,136.73,Ventilador|Geladeira|TV,Climatização,17,Comercio
57300,Nordeste,PI,Teresina,False,2.1,150.13,112.6,Geladeira|TV|Ventilador,Refrigeração,15,Casa
57301,Nordeste,PI,Teresina,False,4.2,119.22,89.42,Geladeira|Ventilador|TV,Refrigeração,14,Casa
57302,Nordeste,PI,Teresina,False,5.7,173.44,130.08,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,25,Comercio
57303,Nordeste,PI,Teresina,False,9.1,90.26,67.7,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Comercio
57304,Nordeste,PI,Teresina,False,4.1,82.92,62.19,Geladeira|Ventilador|TV,Refrigeração,14,Comercio
57305,Nordeste,PI,Teresina,True,7.9,133.34,100.0,Geladeira|Ventilador|TV,Refrigeração,23,Casa
57306,Nordeste,PI,Teresina,True,1.4,137.33,103.0,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,14,Casa
57307,Nordeste,PI,Teresina,False,10.2,228.7,171.52,Ventilador|Geladeira|Notebook,Climatização,18,Casa
57308,Nordeste,PI,Teresina,True,4.5,189.76,142.32,Ventilador|Geladeira|TV,Climatização,16,Comercio
57309,Nordeste,PI,Parnaíba,False,10.3,175.65,131.74,Geladeira|TV|Micro-ondas,Refrigeração,23,Casa
57310,Nordeste,PI,Parnaíba,False,8.5,110.46,82.84,Geladeira|Ferro de Passar|TV,Refrigeração,10,Comercio
57311,Nordeste,PI,Parnaíba,False,1.6,110.91,83.18,Geladeira|Ferro de Passar|TV,Refrigeração,10,Casa
57314,Nordeste,PI,Parnaíba,True,3.2,111.53,83.65,Geladeira|Ferro de Passar|TV,Refrigeração,11,Casa
57315,Nordeste,PI,Parnaíba,True,2.5,68.67,51.5,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,6,Casa
57316,Nordeste,PI,Parnaíba,True,6.9,103.41,77.56,Geladeira|Ferro de Passar|TV,Refrigeração,10,Apartamento
57317,Nordeste,PI,Teresina,True,11.8,129.79,97.34,Geladeira|TV|Ventilador,Refrigeração,11,Apartamento
57318,Nordeste,PI,Teresina,True,3.9,176.72,132.54,Ventilador|Geladeira|Notebook,Climatização,20,Apartamento
57319,Nordeste,PI,Teresina,True,1.3,70.85,53.14,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,11,Comercio
57320,Nordeste,PI,Teresina,False,6.8,109.12,81.84,Geladeira|Ventilador|TV,Refrigeração,11,Casa
57321,Nordeste,PI,Teresina,False,9.8,88.78,66.59,Geladeira|Ventilador|Lâmpada LED,Refrigeração,14,Casa
57322,Nordeste,PI,Teresina,False,11.9,170.86,128.15,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,20,Apartamento
57323,Nordeste,PI,Teresina,True,1.1,181.4,136.05,Ventilador|Geladeira|Roteador Wi-Fi,Climatização,21,Casa
57324,Nordeste,PI,Teresina,True,2.8,120.63,90.47,TV|Geladeira|Ventilador,Tecnologia,18,Casa
57325,Nordeste,PI,Teresina,False,3.8,154.75,116.06,Geladeira|Ventilador|TV,Refrigeração,14,Comercio
57326,Nordeste,PI,Teresina,False,1.3,116.43,87.32,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,14,Apartamento
57327,Nordeste,PI,Teresina,True,2.4,162.97,122.23,Ventilador|Geladeira|Roteador Wi-Fi,Climatização,20,Casa
57328,Nordeste,PI,Teresina,True,4.1,99.19,74.39,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,18,Apartamento
57329,Nordeste,PI,Teresina,False,7.5,85.57,64.18,Geladeira|Ventilador|TV,Refrigeração,9,Casa
57330,Nordeste,PI,Teresina,True,9.2,173.58,130.18,Ventilador|Geladeira|Freezer,Climatização,13,Casa
57331,Nordeste,PI,Teresina,False,8.2,130.69,98.02,Geladeira|TV|Ventilador,Refrigeração,14,Casa
57332,Nordeste,PI,Teresina,False,1.3,109.62,82.22,Geladeira|TV|Ventilador,Refrigeração,9,Casa
57333,Nordeste,PI,Teresina,True,4.2,138.09,103.57,Geladeira|Ferro de Passar|Ventilador,Refrigeração,15,Apartamento
57334,Nordeste,PI,Teresina,True,8.7,66.81,50.11,Geladeira|Ventilador|Lâmpada LED,Refrigeração,10,Casa
57335,Nordeste,PI,Teresina,False,0.9,112.03,84.02,Geladeira|Ventilador|TV,Refrigeração,17,Apartamento
57336,Nordeste,PI,Teresina,True,1.6,313.18,234.88,Ar-condicionado|Ar-condicionado Split|TV,Climatização,16,Comercio
57337,Nordeste,PI,Teresina,False,0.1,142.46,106.84,Ventilador|Geladeira|Caixa de Som,Climatização,17,Casa
57338,Nordeste,PI,Parnaíba,False,1.5,103.86,77.9,Geladeira|Ferro de Passar|TV,Refrigeração,10,Casa
57339,Nordeste,PI,Parnaíba,True,10.7,53.85,40.39,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,7,Casa
57340,Nordeste,PI,Parnaíba,False,2.3,102.96,77.22,Geladeira|Ferro de Passar|TV,Refrigeração,10,Comercio
57341,Nordeste,PI,Parnaíba,True,11.8,138.63,103.97,Geladeira|TV|Ferro de Passar,Refrigeração,20,Casa
57342,Nordeste,PI,Parnaíba,False,0.1,107.29,80.47,Geladeira|Ferro de Passar|TV,Refrigeração,13,Apartamento
57343,Nordeste,PI,Picos,True,1.4,108.62,81.46,Geladeira|Freezer|Ventilador,Refrigeração,11,Casa
57344,Nordeste,PI,Picos,True,4.8,84.74,63.55,Geladeira|Ventilador|TV,Refrigeração,12,Comercio
57345,Nordeste,PI,Picos,False,8.6,101.0,75.75,Geladeira|Freezer|Lâmpada Fluorescente,Refrigeração,20,Casa
57346,Nordeste,PI,Picos,True,6.6,50.4,37.8,Geladeira|Lâmpada Fluorescente|N/A,Refrigeração,8,Apartamento
57347,Nordeste,PI,Picos,True,6.4,89.18,66.89,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,14,Apartamento
57348,Nordeste,PI,Picos,False,8.5,95.14,71.36,Geladeira|Freezer|Lâmpada Fluorescente,Refrigeração,14,Comercio
57349,Nordeste,PI,Picos,True,4.3,134.69,101.02,Geladeira|Freezer|Ventilador,Refrigeração,17,Apartamento
57350,Nordeste,PI,Picos,True,7.1,116.84,87.63,Geladeira|Freezer|Ventilador,Refrigeração,14,Apartamento
57351,Nordeste,PI,Picos,False,7.9,85.13,63.85,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,9,Casa
57352,Nordeste,PI,Picos,False,11.1,70.21,52.66,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Casa
57354,Nordeste,PI,Picos,True,11.7,85.13,63.85,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,11,Comercio
57355,Nordeste,PI,Picos,False,0.0,70.67,53.0,Geladeira|Ventilador|Lâmpada Incandescente,Refrigeração,9,Casa
57356,Nordeste,PI,Picos,False,5.8,71.32,53.49,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,13,Apartamento
57357,Nordeste,PI,Picos,False,1.6,56.16,42.12,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,10,Casa
57358,Nordeste,PI,Picos,True,1.6,88.28,66.21,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,11,Apartamento
57359,Nordeste,PI,Picos,False,9.0,68.92,51.69,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,11,Apartamento
57360,Nordeste,PI,Picos,True,8.8,118.9,89.18,Geladeira|Freezer|Ventilador,Refrigeração,14,Apartamento
57361,Nordeste,PI,Picos,True,2.1,109.29,81.97,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,15,Casa
57362,Nordeste,PI,Picos,True,10.0,175.81,131.86,TV|Geladeira|Ventilador,Tecnologia,16,Casa
57363,Nordeste,PI,Parnaíba,False,8.0,150.08,112.56,Geladeira|Freezer|Ferro de Passar,Refrigeração,11,Apartamento
57364,Nordeste,PI,Parnaíba,True,2.0,110.91,83.18,Geladeira|Ferro de Passar|TV,Refrigeração,10,Comercio
57366,Nordeste,PI,Parnaíba,True,4.8,96.43,72.32,Geladeira|Ferro de Passar|TV,Refrigeração,9,Comercio
57367,Nordeste,PI,Parnaíba,True,4.9,110.46,82.84,Geladeira|Ferro de Passar|TV,Refrigeração,10,Comercio
57368,Nordeste,PI,Teresina,False,8.0,210.16,157.62,Ventilador|Geladeira|Roteador Wi-Fi,Climatização,18,Comercio
57369,Nordeste,PI,Parnaíba,True,10.0,84.8,63.6,Geladeira|TV|Liquidificador,Refrigeração,9,Comercio
57370,Nordeste,PI,Teresina,False,9.7,99.19,74.39,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,13,Apartamento
57371,Nordeste,PI,Teresina,True,5.1,111.64,83.73,Geladeira|Ventilador|TV,Refrigeração,14,Comercio
57372,Nordeste,PI,Parnaíba,False,5.5,85.25,63.94,Geladeira|TV|Liquidificador,Refrigeração,9,Comercio
57373,Nordeste,PI,Teresina,False,6.5,110.08,82.56,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,17,Comercio
57374,Nordeste,PI,Teresina,True,8.9,89.33,67.0,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Comercio
57375,Nordeste,PI,Teresina,False,11.0,100.19,75.14,Geladeira|TV|Ventilador,Refrigeração,9,Apartamento
57376,Nordeste,PI,Parnaíba,True,0.5,69.61,52.21,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,8,Apartamento
57377,Nordeste,PI,Teresina,False,1.8,190.23,142.67,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,24,Casa
57378,Nordeste,PI,Teresina,True,10.2,67.11,50.33,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,13,Casa
57379,Nordeste,PI,Parnaíba,False,1.5,72.42,54.32,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,8,Casa
57380,Nordeste,PI,Teresina,False,6.0,161.41,121.06,Ventilador|Geladeira|TV,Climatização,14,Apartamento
57381,Nordeste,PI,Teresina,False,6.5,142.78,107.08,Geladeira|TV|Ventilador,Refrigeração,17,Apartamento
57382,Nordeste,PI,Teresina,True,3.8,126.92,95.19,Geladeira|Ventilador|TV,Refrigeração,17,Casa
57383,Nordeste,PI,Parnaíba,False,1.5,98.08,73.56,Geladeira|Ferro de Passar|TV,Refrigeração,9,Apartamento
57384,Nordeste,PI,Teresina,True,0.7,189.43,142.07,TV|Geladeira|Ventilador,Tecnologia,17,Apartamento
57385,Nordeste,PI,Parnaíba,True,0.3,76.4,57.3,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,10,Casa
57386,Nordeste,PI,Teresina,True,6.4,88.12,66.09,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,11,Apartamento
57387,Nordeste,PI,Teresina,False,6.6,155.2,116.4,Ventilador|Geladeira|TV,Climatização,15,Casa
57388,Nordeste,PI,Teresina,False,1.3,102.68,77.01,Ventilador|Geladeira|Secador de Cabelo,Climatização,9,Comercio
57389,Nordeste,PI,Teresina,True,9.9,169.75,127.31,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,17,Comercio
57390,Nordeste,PI,Teresina,False,1.5,189.65,142.24,Geladeira|Ventilador|TV,Refrigeração,22,Apartamento
57391,Nordeste,PI,Teresina,True,5.1,83.1,62.32,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,10,Apartamento
57392,Nordeste,PI,Teresina,True,6.0,135.61,101.71,Geladeira|TV|Ventilador,Refrigeração,12,Apartamento
57393,Nordeste,PI,Teresina,False,6.5,199.01,149.26,Ventilador|Geladeira|TV,Climatização,15,Comercio
57394,Nordeste,PI,Teresina,True,3.9,177.27,132.95,TV|Ventilador|Geladeira,Tecnologia,15,Casa
57395,Nordeste,PI,Teresina,False,10.6,187.49,140.62,TV|Geladeira|Ventilador,Tecnologia,19,Casa
57396,Nordeste,PI,Teresina,True,7.5,108.07,81.05,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,16,Casa
57397,Nordeste,PI,Teresina,False,1.1,179.73,134.8,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,14,Casa
57398,Nordeste,PI,Teresina,True,5.4,93.82,70.36,Geladeira|Ventilador|Secador de Cabelo,Refrigeração,13,Comercio
57399,Nordeste,PI,Teresina,False,8.0,77.61,58.21,Geladeira|TV|Ventilador,Refrigeração,15,Comercio
57400,Nordeste,PI,Teresina,True,1.3,179.86,134.9,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,22,Apartamento
57401,Nordeste,PI,Teresina,True,10.1,94.43,70.82,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Comercio
57402,Nordeste,PI,Teresina,True,11.3,105.83,79.37,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,21,Comercio
57403,Nordeste,PI,Picos,True,4.5,69.05,51.79,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,10,Apartamento
57404,Nordeste,PI,Picos,False,8.8,68.37,51.28,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,9,Casa
57406,Nordeste,PI,Picos,True,6.2,66.57,49.93,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,10,Comercio
57409,Nordeste,PI,Picos,False,5.0,74.24,55.68,Geladeira|Ventilador|Ferro de Passar,Refrigeração,9,Casa
57412,Nordeste,PI,Picos,True,10.7,100.12,75.09,Geladeira|Ventilador|TV,Refrigeração,11,Comercio
57413,Nordeste,PI,Picos,False,8.3,70.85,53.14,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,9,Apartamento
57414,Nordeste,PI,Picos,False,3.6,87.93,65.95,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Comercio
57416,Nordeste,PI,Picos,True,11.9,86.53,64.9,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Casa
57417,Nordeste,PI,Picos,True,11.5,69.5,52.12,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Casa
57418,Nordeste,PI,Picos,True,4.1,53.82,40.36,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,11,Casa
57419,Nordeste,PI,Picos,False,3.0,90.15,67.61,Geladeira|Freezer|Lâmpada Incandescente,Refrigeração,8,Apartamento
57420,Nordeste,PI,Picos,False,6.4,62.28,46.71,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,10,Apartamento
57421,Nordeste,PI,Picos,True,8.5,95.38,71.54,Geladeira|Ventilador|TV,Refrigeração,11,Casa
57422,Nordeste,PI,Picos,False,3.8,110.87,83.15,Geladeira|Freezer|Ventilador,Refrigeração,15,Casa
57423,Nordeste,PI,Picos,True,4.3,85.87,64.4,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Casa
57424,Nordeste,PI,Picos,False,11.4,107.57,80.68,Geladeira|Ventilador|TV,Refrigeração,13,Apartamento
57426,Nordeste,PI,Picos,False,7.4,98.5,73.88,Geladeira|Freezer|Ventilador,Refrigeração,8,Comercio
57427,Nordeste,PI,Picos,False,9.3,474.27,355.7,Portão Elétrico|TV|Bebedouro,Serviços,32,Casa
57428,Nordeste,PI,Picos,False,9.7,136.68,102.51,TV|Geladeira|Ventilador,Tecnologia,17,Comercio
57429,Nordeste,PI,Picos,True,7.0,99.51,74.63,Geladeira|TV|Ventilador,Refrigeração,10,Comercio
57430,Nordeste,PI,Picos,False,5.9,112.7,84.52,Geladeira|Ventilador|TV,Refrigeração,16,Comercio
57431,Nordeste,PI,Parnaíba,True,5.9,114.44,85.83,Geladeira|Ferro de Passar|TV,Refrigeração,12,Comercio
57432,Nordeste,PI,Parnaíba,False,10.0,227.56,170.67,TV|Geladeira|Ar-condicionado,Tecnologia,30,Apartamento
57433,Nordeste,PI,Parnaíba,True,3.0,132.19,99.14,Geladeira|TV|Ferro de Passar,Refrigeração,17,Apartamento
57434,Nordeste,PI,Parnaíba,False,5.6,111.12,83.34,Geladeira|Ferro de Passar|TV,Refrigeração,13,Casa
57435,Nordeste,PI,Parnaíba,False,0.1,140.85,105.64,Geladeira|Ferro de Passar|Liquidificador,Refrigeração,13,Casa
57436,Nordeste,PI,Parnaíba,False,4.6,112.4,84.3,Geladeira|Ferro de Passar|TV,Refrigeração,13,Apartamento
57437,Nordeste,PI,Parnaíba,False,11.1,121.64,91.23,Geladeira|Ferro de Passar|TV,Refrigeração,12,Comercio
57438,Nordeste,PI,Parnaíba,False,0.6,110.91,83.18,Geladeira|Ferro de Passar|TV,Refrigeração,10,Casa
57439,Nordeste,PI,Parnaíba,True,0.6,110.91,83.18,Geladeira|Ferro de Passar|TV,Refrigeração,11,Comercio
57440,Nordeste,PI,Parnaíba,True,8.6,110.91,83.18,Geladeira|Ferro de Passar|TV,Refrigeração,12,Casa
57441,Nordeste,PI,Parnaíba,False,5.7,110.46,82.84,Geladeira|Ferro de Passar|TV,Refrigeração,12,Comercio
57442,Nordeste,PI,Parnaíba,False,0.5,98.27,73.7,Geladeira|TV|Liquidificador,Refrigeração,11,Comercio
57443,Nordeste,PI,Parnaíba,True,3.8,103.41,77.56,Geladeira|Ferro de Passar|TV,Refrigeração,12,Casa
57444,Nordeste,PI,Parnaíba,False,3.8,111.12,83.34,Geladeira|Ferro de Passar|TV,Refrigeração,13,Comercio
57445,Nordeste,PI,Parnaíba,False,0.9,110.46,82.84,Geladeira|Ferro de Passar|TV,Refrigeração,10,Apartamento
57446,Nordeste,PI,Parnaíba,True,2.4,78.2,58.65,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,10,Comercio
57447,Nordeste,PI,Parnaíba,False,6.0,86.71,65.03,Geladeira|TV|Liquidificador,Refrigeração,9,Casa
57448,Nordeste,PI,Parnaíba,True,6.6,96.81,72.61,Geladeira|TV|Liquidificador,Refrigeração,10,Casa
57450,Nordeste,PI,Parnaíba,False,2.9,110.91,83.18,Geladeira|Ferro de Passar|TV,Refrigeração,10,Apartamento
57451,Nordeste,PI,Parnaíba,False,7.8,143.88,107.91,Geladeira|TV|Ferro de Passar,Refrigeração,16,Casa
57452,Nordeste,PI,Floriano,False,7.8,164.07,123.05,Geladeira|Freezer|Ventilador,Refrigeração,25,Comercio
57453,Nordeste,PI,Floriano,True,0.9,86.08,64.56,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Comercio
57454,Nordeste,PI,Floriano,True,7.6,89.3,66.97,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,16,Casa
57455,Nordeste,PI,Floriano,True,3.8,117.65,88.24,Geladeira|Ferro de Passar|Máquina de Costura,Refrigeração,16,Apartamento
57456,Nordeste,PI,Floriano,False,3.3,200.6,150.45,Ventilador|Geladeira|Freezer,Climatização,22,Casa
57457,Nordeste,PI,Floriano,True,9.9,666.08,499.56,Ar-condicionado|Ar-condicionado Split|Bebedouro,Climatização,33,Casa
57458,Nordeste,PI,Floriano,False,5.5,184.06,138.05,Ventilador|Geladeira|Freezer,Climatização,19,Apartamento
57459,Nordeste,PI,Floriano,True,0.4,191.47,143.6,Fogão Elétrico|Geladeira|Freezer,Eletrodomésticos,20,Apartamento
57460,Nordeste,PI,Floriano,False,1.1,109.22,81.91,Geladeira|Freezer|Ventilador,Refrigeração,12,Casa
57461,Nordeste,PI,Floriano,True,8.4,96.45,72.34,Geladeira|Freezer|Lâmpada Fluorescente,Refrigeração,14,Casa
57462,Nordeste,PI,Floriano,False,3.9,128.68,96.51,Geladeira|Freezer|Ventilador,Refrigeração,17,Apartamento
57463,Nordeste,PI,Floriano,False,7.0,69.82,52.36,Geladeira|Ventilador|Lâmpada LED,Refrigeração,10,Apartamento
57464,Nordeste,PI,Floriano,False,4.7,107.15,80.36,Geladeira|Freezer|Ventilador,Refrigeração,11,Apartamento
57465,Nordeste,PI,Floriano,True,8.9,126.2,94.65,Geladeira|Freezer|Ventilador,Refrigeração,14,Casa
57467,Nordeste,PI,Floriano,False,2.7,127.94,95.96,Geladeira|Freezer|Ventilador,Refrigeração,12,Apartamento
57468,Nordeste,PI,Floriano,False,7.2,128.82,96.62,Geladeira|Freezer|Ventilador,Refrigeração,15,Comercio
