entrevista,regiao,uf,municipio,uso_horario_pico,horas_alto_consumo,consumo_total_kwh_mes,valor_estimado_conta_reais,produtos_maior_consumo,categoria_maior_consumo,quantidade_equipamentos,tipo_imovel,categoria
74381,Sudeste,RJ,Cabo Frio,1,11.0,129.02,96.77,Bebedouro|Geladeira|Lâmpada Fluorescente,Refrigeração,23,Apartamento,Crítico
74382,Sudeste,RJ,Cabo Frio,1,2.4,57.42,43.06,Geladeira|Notebook|Lâmpada Fluorescente,Refrigeração,18,Apartamento,Ruim
74383,Sudeste,RJ,Nova Friburgo,1,11.7,158.46,118.84,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,20,Casa,Crítico
74385,Sudeste,RJ,Nova Friburgo,1,7.8,198.93,149.2,Aquecedor Elétrico|Geladeira|Chuveiro Elétrico,Climatização,15,Casa,Crítico
74386,Sudeste,RJ,Nova Friburgo,0,1.8,166.69,125.02,Chuveiro Elétrico|Geladeira|Ferro de Passar,Eletrodomésticos,18,Comercio,Excelente
74387,Sudeste,RJ,Nova Friburgo,1,11.6,173.84,130.38,Chuveiro Elétrico|Geladeira|Ventilador de Teto,Eletrodomésticos,13,Casa,Crítico
74388,Sudeste,RJ,Nova Friburgo,0,11.9,264.72,198.54,Chuveiro Elétrico|Ventilador de Teto|Geladeira,Eletrodomésticos,18,Casa,Mediano
74389,Sudeste,RJ,Nova Friburgo,0,1.4,373.37,280.03,Chuveiro Elétrico|Ventilador de Teto|Ventilador,Eletrodomésticos,21,Casa,Excelente
74390,Sul,SC,Blumenau,0,10.9,106.17,79.63,Geladeira|Chuveiro Elétrico|Lâmpada Fluorescente,Refrigeração,10,Casa,Mediano
74391,Sul,SC,Blumenau,0,1.5,202.69,152.02,Chuveiro Elétrico|Geladeira|Roteador Wi-Fi,Eletrodomésticos,16,Casa,Excelente
74392,Sul,SC,Blumenau,1,9.9,109.98,82.48,Geladeira|Chuveiro Elétrico|Micro-ondas,Refrigeração,16,Casa,Crítico
74393,Sul,SC,Blumenau,0,3.5,134.97,101.23,Geladeira|Chuveiro Elétrico|Lâmpada LED,Refrigeração,24,Casa,Bom
74394,Sul,SC,Blumenau,0,1.9,145.1,108.82,Geladeira|Chuveiro Elétrico|Freezer,Refrigeração,15,Comercio,Excelente
74395,Sudeste,RJ,Nova Friburgo,1,7.8,100.31,75.23,Geladeira|Chuveiro Elétrico|Lâmpada LED,Refrigeração,18,Apartamento,Crítico
74396,Sudeste,RJ,Nova Friburgo,1,6.2,281.56,211.17,Chuveiro Elétrico|Geladeira|Máquina de Costura,Eletrodomésticos,21,Casa,Crítico
74397,Sudeste,RJ,Nova Friburgo,0,10.3,342.68,257.01,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,56,Casa,Mediano
74398,Sul,SC,Blumenau,0,7.6,121.56,91.17,Chuveiro Elétrico|Geladeira|Cafeteira Elétrica,Eletrodomésticos,9,Casa,Bom
74399,Sul,SC,Blumenau,1,10.7,111.06,83.3,Geladeira|Chuveiro Elétrico|Lâmpada Fluorescente,Refrigeração,19,Casa,Crítico
74400,Sul,SC,Blumenau,0,8.6,152.93,114.7,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,17,Casa,Bom
74401,Sul,SC,Blumenau,1,3.5,236.71,177.53,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,16,Comercio,Ruim
74402,Sul,SC,Blumenau,0,4.5,246.71,185.03,Chuveiro Elétrico|Geladeira|Lâmpada Fluorescente,Eletrodomésticos,22,Casa,Bom
74403,Sul,SC,Blumenau,1,9.8,82.49,61.87,Geladeira|Chuveiro Elétrico|Micro-ondas,Refrigeração,13,Apartamento,Crítico
74404,Sul,SC,Blumenau,1,1.4,267.52,200.64,Chuveiro Elétrico|Geladeira|Fogão Elétrico,Eletrodomésticos,21,Apartamento,Ruim
74405,Sul,SC,Blumenau,0,11.4,115.16,86.37,Chuveiro Elétrico|Geladeira|Lâmpada LED,Eletrodomésticos,13,Casa,Mediano
74406,Sul,SC,Blumenau,1,6.2,104.57,78.43,Geladeira|Chuveiro Elétrico|Lâmpada Fluorescente,Refrigeração,15,Apartamento,Ruim
52641,Norte,RR,Boa Vista,0,7.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Bom
52642,Norte,RR,Boa Vista,1,0.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
52643,Norte,RR,Boa Vista,1,3.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
52647,Norte,RR,Boa Vista,1,2.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Mediano
52649,Norte,RR,Boa Vista,1,10.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Crítico
52651,Norte,RR,Boa Vista,1,7.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
52660,Norte,RR,Boa Vista,1,2.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
52661,Norte,RR,Boa Vista,1,0.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
52663,Norte,RR,Boa Vista,1,2.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
52666,Norte,RR,Boa Vista,0,2.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
52669,Norte,RR,Boa Vista,0,3.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
52674,Norte,RR,Boa Vista,1,8.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
52676,Norte,RR,Boa Vista,1,6.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Ruim
52683,Nordeste,CE,Fortaleza,0,9.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Bom
52684,Nordeste,CE,Fortaleza,0,8.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
52687,Norte,RR,Boa Vista,1,8.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
52689,Nordeste,CE,Fortaleza,1,4.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
52693,Nordeste,CE,Fortaleza,1,10.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Crítico
52696,Norte,RR,Boa Vista,0,8.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Bom
52697,Norte,RR,Boa Vista,1,9.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
52700,Norte,RR,Boa Vista,1,8.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
52701,Norte,RR,Boa Vista,0,8.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Bom
52705,Norte,RR,Boa Vista,1,2.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
52708,Norte,RR,Boa Vista,0,0.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Excelente
52710,Norte,RR,Boa Vista,0,0.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
52711,Norte,RR,Boa Vista,0,1.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
52712,Norte,RR,Boa Vista,1,7.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Ruim
52714,Norte,RR,Boa Vista,1,6.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Ruim
52718,Norte,RR,Boa Vista,0,1.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
52719,Norte,RR,Boa Vista,1,8.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
52721,Norte,RR,Boa Vista,1,10.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Crítico
52723,Norte,RR,Boa Vista,1,8.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
52725,Norte,RR,Boa Vista,1,7.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
52729,Norte,RR,Boa Vista,0,10.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
52731,Norte,RR,Boa Vista,1,4.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
52736,Nordeste,CE,Fortaleza,0,3.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Excelente
52740,Norte,RR,Boa Vista,0,1.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
52748,Norte,RR,Boa Vista,0,1.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
52751,Norte,RR,Boa Vista,0,3.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
52753,Norte,RR,Boa Vista,0,11.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
52755,Norte,RR,Boa Vista,0,8.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Bom
52761,Norte,RR,Boa Vista,0,1.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
52768,Norte,RR,Boa Vista,0,5.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
52771,Norte,RR,Boa Vista,1,7.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
52775,Norte,RR,Boa Vista,1,2.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
52777,Norte,RR,Boa Vista,1,7.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
52778,Norte,RR,Boa Vista,1,4.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
52780,Norte,RR,Boa Vista,1,1.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
52782,Norte,RR,Boa Vista,0,4.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
52786,Norte,RR,Boa Vista,0,3.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
52788,Norte,RR,Boa Vista,1,2.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Mediano
52792,Norte,RR,Boa Vista,0,4.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
52793,Norte,RR,Boa Vista,1,6.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
52798,Norte,RR,Boa Vista,1,6.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
52799,Norte,RR,Boa Vista,1,5.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
52800,Norte,RR,Boa Vista,1,1.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
52803,Norte,RR,Boa Vista,1,7.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
52806,Norte,RR,Boa Vista,1,6.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
52809,Norte,RR,Boa Vista,1,1.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
52817,Norte,RR,Boa Vista,0,9.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Bom
52820,Norte,RR,Boa Vista,1,3.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Mediano
52824,Norte,RR,Boa Vista,1,4.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
52825,Norte,RR,Boa Vista,0,6.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
52832,Norte,RR,Boa Vista,1,3.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Mediano
52836,Norte,RR,Boa Vista,1,10.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Crítico
52839,Norte,RR,Boa Vista,0,11.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Bom
52844,Norte,RR,Boa Vista,1,9.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
52845,Norte,RR,Boa Vista,1,0.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
52846,Norte,RR,Boa Vista,0,8.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Bom
52850,Norte,RR,Boa Vista,1,1.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
52851,Norte,RR,Boa Vista,1,5.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
52852,Norte,RR,Boa Vista,1,1.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
52853,Norte,RR,Boa Vista,1,10.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Crítico
52856,Norte,RR,Boa Vista,1,0.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
52857,Norte,RR,Boa Vista,1,6.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
52863,Norte,RR,Boa Vista,1,11.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Crítico
52864,Norte,RR,Boa Vista,1,10.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Crítico
52865,Norte,RR,Boa Vista,0,0.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
52872,Norte,RR,Boa Vista,1,9.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
52874,Norte,RR,Boa Vista,1,7.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
52876,Norte,RR,Boa Vista,0,5.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
52886,Norte,RR,Boa Vista,0,7.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
52887,Norte,RR,Boa Vista,1,1.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
52888,Norte,RR,Boa Vista,1,1.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Mediano
52889,Norte,RR,Boa Vista,0,10.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
52893,Norte,RR,Boa Vista,1,8.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
52894,Norte,RR,Boa Vista,1,8.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Ruim
52895,Norte,RR,Boa Vista,0,6.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Excelente
52899,Norte,RR,Boa Vista,0,8.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Bom
52901,Norte,RR,Boa Vista,0,11.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Bom
52903,Norte,RR,Boa Vista,1,8.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
52910,Norte,RR,Boa Vista,1,9.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
52913,Norte,RR,Boa Vista,0,11.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Bom
52915,Norte,RR,Boa Vista,1,1.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
52923,Norte,RR,Boa Vista,1,11.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Crítico
52925,Norte,RR,Boa Vista,0,7.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
52931,Norte,RR,Boa Vista,1,11.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Crítico
52932,Norte,RR,Boa Vista,0,3.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
52933,Norte,RR,Boa Vista,0,8.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
52937,Norte,RR,Boa Vista,0,4.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
52948,Norte,RR,Boa Vista,1,4.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
52951,Norte,RR,Boa Vista,0,5.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Excelente
52954,Norte,RR,Boa Vista,0,1.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
52955,Norte,RR,Boa Vista,0,11.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
52960,Norte,RR,Boa Vista,0,8.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
52961,Norte,RR,Boa Vista,1,5.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
52967,Norte,RR,Boa Vista,1,9.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Ruim
52968,Norte,RR,Boa Vista,0,2.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
52973,Norte,RR,Boa Vista,1,10.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Crítico
52978,Norte,RR,Boa Vista,0,7.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
52982,Norte,RR,Boa Vista,0,2.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
52983,Norte,RR,Boa Vista,1,10.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Crítico
52985,Norte,RR,Boa Vista,0,7.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
52986,Norte,RR,Boa Vista,1,5.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
52990,Norte,RR,Boa Vista,1,1.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Mediano
52992,Norte,RR,Boa Vista,0,4.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
52993,Norte,RR,Boa Vista,1,9.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
52994,Norte,RR,Boa Vista,1,2.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
52995,Norte,RR,Boa Vista,1,4.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
52997,Norte,RR,Boa Vista,1,11.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Crítico
52999,Norte,RR,Boa Vista,1,5.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
53001,Norte,RR,Boa Vista,0,6.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
53003,Norte,RR,Boa Vista,0,6.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
53004,Norte,RR,Boa Vista,0,7.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
53005,Norte,RR,Boa Vista,0,11.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
53009,Norte,RR,Boa Vista,1,5.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
53011,Norte,RR,Boa Vista,1,10.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Crítico
53016,Norte,RR,Boa Vista,1,8.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
53017,Norte,RR,Boa Vista,1,1.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
53019,Norte,RR,Boa Vista,1,5.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
53024,Norte,RR,Boa Vista,1,11.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Crítico
53030,Norte,RR,Boa Vista,1,6.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
53031,Norte,RR,Boa Vista,0,5.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
53034,Norte,RR,Boa Vista,1,11.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Crítico
53041,Norte,RR,Boa Vista,1,9.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Ruim
53043,Norte,RR,Boa Vista,1,8.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
53045,Norte,RR,Boa Vista,0,5.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
53046,Norte,RR,Boa Vista,0,1.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
53047,Norte,RR,Boa Vista,0,0.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
53049,Norte,RR,Boa Vista,1,7.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
53056,Nordeste,CE,Fortaleza,1,9.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
53059,Nordeste,CE,Fortaleza,0,8.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
53074,Norte,RR,Boa Vista,0,8.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Bom
53078,Norte,RR,Boa Vista,1,7.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
53081,Norte,RR,Boa Vista,1,11.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Crítico
53082,Norte,RR,Boa Vista,1,2.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
53085,Norte,RR,Boa Vista,1,5.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Ruim
53087,Norte,RR,Boa Vista,0,1.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
53090,Norte,RR,Boa Vista,1,9.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
53092,Norte,RR,Boa Vista,0,5.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Excelente
53098,Norte,RR,Boa Vista,1,2.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
53101,Norte,RR,Boa Vista,1,3.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
53104,Norte,RR,Boa Vista,0,5.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Excelente
53109,Norte,RR,Boa Vista,1,11.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Crítico
53111,Norte,RR,Boa Vista,1,11.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Crítico
53113,Norte,RR,Boa Vista,0,3.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
53114,Norte,RR,Boa Vista,0,7.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Excelente
53115,Norte,RR,Boa Vista,1,2.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
53116,Norte,RR,Boa Vista,0,6.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
53118,Norte,RR,Boa Vista,0,8.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Bom
53119,Norte,RR,Boa Vista,1,9.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Ruim
53120,Norte,RR,Boa Vista,1,1.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
53122,Norte,RR,Boa Vista,1,2.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
53124,Nordeste,CE,Fortaleza,0,9.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Bom
53126,Nordeste,CE,Fortaleza,0,5.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
53127,Nordeste,CE,Fortaleza,0,8.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
53128,Nordeste,CE,Fortaleza,0,5.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
53129,Nordeste,CE,Fortaleza,0,8.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
53131,Nordeste,CE,Fortaleza,0,9.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Bom
53132,Nordeste,CE,Fortaleza,0,3.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Excelente
53133,Norte,RR,Boa Vista,1,9.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
53134,Norte,RR,Boa Vista,1,1.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
53135,Norte,RR,Boa Vista,0,1.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
53136,Norte,RR,Boa Vista,0,5.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
53138,Norte,RR,Boa Vista,0,2.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
53139,Norte,RR,Boa Vista,0,10.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
53144,Norte,RR,Boa Vista,0,9.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Bom
53145,Norte,RR,Boa Vista,1,9.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Ruim
53146,Norte,RR,Boa Vista,1,4.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
53147,Norte,RR,Boa Vista,0,4.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
53152,Norte,RR,Boa Vista,1,7.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Ruim
53153,Norte,RR,Boa Vista,1,0.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Mediano
53155,Norte,RR,Boa Vista,1,5.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Ruim
53160,Norte,RR,Boa Vista,1,1.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Mediano
53164,Norte,RR,Boa Vista,0,3.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
53166,Norte,RR,Boa Vista,0,8.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
53167,Norte,RR,Boa Vista,0,5.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Excelente
53168,Norte,RR,Boa Vista,0,11.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
53169,Norte,RR,Boa Vista,0,5.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Excelente
53172,Norte,RR,Boa Vista,1,0.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
53174,Norte,RR,Boa Vista,0,6.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
53176,Norte,RR,Boa Vista,0,10.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Bom
53180,Nordeste,CE,Fortaleza,0,7.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Excelente
53183,Nordeste,CE,Fortaleza,0,10.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Bom
53190,Nordeste,CE,Fortaleza,0,3.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
53192,Norte,RR,Boa Vista,1,7.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
53196,Norte,RR,Boa Vista,0,10.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio,Bom
53197,Norte,RR,Boa Vista,0,11.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Bom
53211,Norte,RR,Boa Vista,1,0.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Mediano
53214,Norte,RR,Boa Vista,1,9.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
53215,Norte,RR,Boa Vista,1,8.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa,Ruim
53217,Norte,RR,Boa Vista,0,7.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento,Excelente
